name,chip,cpu_cores,gpu_cores,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Pink,M3,8-Core CPU,10-Core GPU,8GB,512GB,24-inch,Pink,1269.0,1599.0,330.0,20.64,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FQRU3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Pink?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FQRU3B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Yellow",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Yellow,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWUW3B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-yellow?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FWUW3B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Green",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Green,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWUY3B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-green?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FWUY3B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Pink",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Pink,1269.0,1499.0,230.0,15.34,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FWV43B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-pink?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FWV43B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,24GB,1TB,13-inch,Space Grey,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1B76B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-core-CPU-and-10-core-GPU-Space-Grey?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1B76B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,24GB,1TB,13-inch,Silver,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1B96B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-core-CPU-and-10-core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1B96B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,24GB,1TB,13-inch,Starlight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BB6B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-core-CPU-and-10-core-GPU-Starlight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BB6B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,24GB,1TB,13-inch,Midnight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BD6B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BD6B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Space Grey,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Space Grey,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BQ5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Space-Grey?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BQ5B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Silver,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BS5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BS5B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BU5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BU5B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,24GB,512GB,15-inch,Midnight,1269.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BW5B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BW5B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Starlight,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC6K4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FC6K4B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,10-Core CPU,10-Core GPU,24GB,512GB,15-inch,Blue,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FC7D4B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FC7D4B,2025-08-27 18:11:40
Refurbished Mac Studio Apple M1 Max Chip with 10‑Core CPU and 24‑Core GPU,M1 Max,10-Core CPU,24-Core GPU,32GB,512GB,,,1359.0,1889.0,530.0,28.06,10Gb Ethernet,https://www.apple.com/uk/shop/product/FJMV3B/A/refurbished-mac-studio-apple-m1-max-chip-with-10%E2%80%91core-cpu-and-24%E2%80%91core-gpu?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FJMV3B,2025-08-27 18:11:40
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Space Black,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2U3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FW2U3B,2025-08-27 18:11:40
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Silver,1359.0,1599.0,240.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2W3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FW2W3B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,8-Core CPU,10-Core GPU,8GB,2TB,13-inch,Silver,1359.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1B91B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1B91B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,8GB,2TB,13-inch,Midnight,1359.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BD1B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BD1B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,16GB,1TB,15-inch,Starlight,1359.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DF0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1DF0B,2025-08-27 18:11:40
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,10-Core CPU,10-Core GPU,16GB,1TB,15-inch,Midnight,1359.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DH0B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1DH0B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,16GB,512GB,24-inch,Silver,1389.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19E2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19E2B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Green,M3,8-Core CPU,10-Core GPU,16GB,512GB,24-inch,Green,1389.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19J2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Green?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19J2B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,16GB,512GB,24-inch,Blue,1389.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19L2B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Purple,M3,8-Core CPU,10-Core GPU,16GB,512GB,24-inch,Purple,1389.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19Q2B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Purple?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19Q2B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,M3,8-Core CPU,10-Core GPU,16GB,2TB,13-inch,Midnight,1439.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1BD4B/A/Refurbished-13-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Midnight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1BD4B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Silver",M4,10-Core CPU,10-Core GPU,24GB,256GB,24-inch,Silver,1439.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1EH0B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1EH0B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Silver",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Silver,1439.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1EH1B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1EH1B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet, Nano-texture glass – Orange",M4,10-Core CPU,10-Core GPU,16GB,256GB,24-inch,Orange,1439.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1EV1B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-nano-texture-glass-orange?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1EV1B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M1 Chip with 8‑Core CPU and 8‑Core GPU, Gigabit Ethernet - Orange",M1,8-Core CPU,8-Core GPU,16GB,1TB,24-inch,Orange,1469.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1333B/A/Refurbished-24-inch-iMac-Apple-M1-Chip-with-8%E2%80%91Core-CPU-and-8%E2%80%91Core-GPU-Gigabit-Ethernet-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1333B,2025-08-27 18:11:40
"Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU, Nano-texture display - Space Black",M4,10-Core CPU,10-Core GPU,16GB,512GB,14-inch,Space Black,1489.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DS2B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-nano-texture-display-space-black?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1DS2B,2025-08-27 18:11:40
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,16GB,1TB,14-inch,Space Black,1529.0,1799.0,270.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2V3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FW2V3B,2025-08-27 18:11:40
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,16GB,1TB,14-inch,Silver,1529.0,1799.0,270.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FW2X3B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FW2X3B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,8-Core CPU,10-Core GPU,16GB,1TB,24-inch,Silver,1529.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19E3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19E3B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,8-Core CPU,10-Core GPU,16GB,1TB,24-inch,Yellow,1529.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19G3B,2025-08-27 18:11:40
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,8-Core CPU,10-Core GPU,16GB,1TB,24-inch,Blue,1529.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G19L3B,2025-08-27 18:11:40
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Space Black,M4,10-Core CPU,10-Core GPU,24GB,512GB,14-inch,Space Black,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1DS0B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-space-black?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1DS0B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,10-Core CPU,10-Core GPU,32GB,1TB,13-inch,Silver,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1GS3B,2025-08-27 18:11:40
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,10-Core CPU,10-Core GPU,32GB,1TB,13-inch,Starlight,1529.0,,,,Wi-Fi,https://www.apple.com/uk/shop/product/G1GT3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1GT3B,2025-08-27 18:11:40
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",M4,10-Core CPU,10-Core GPU,32GB,2TB,,,1529.0,,,,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1JX4B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,G1JX4B,2025-08-27 18:11:40
"Refurbished 24-inch iMac Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet – Pink",M4,10-Core CPU,10-Core GPU,24GB,512GB,24-inch,Pink,1609.0,1899.0,290.0,15.27,Gigabit Ethernet,https://www.apple.com/uk/shop/product/FD2U4B/A/refurbished-24-inch-imac-apple-m4-chip-with-10-core-cpu-and-10-core-gpu-gigabit-ethernet-pink?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FD2U4B,2025-08-27 18:11:40
Refurbished Mac Studio Apple M2 Max Chip with 12‑Core CPU and 30‑Core GPU,M2 Max,12-Core CPU,30-Core GPU,32GB,512GB,,,1609.0,1889.0,280.0,14.82,10Gb Ethernet,https://www.apple.com/uk/shop/product/FQH73B/A/Refurbished-Mac-Studio-Apple-M2-Max-Chip-with-12%E2%80%91Core-CPU-and-30%E2%80%91Core-GPU?fnode=5ce494fdc914b5c086d670eb5f4c0f3d2d1d44e80dbcecf01c96d1b30d1b99f4bf28930d2e9efcf18ef3912ed30907c79f709c5fe53295ab4714f93cd83140183f3fbe7ca99d72f7ed418a83724ee977,FQH73B,2025-08-27 18:11:40
