name,current_price,original_price,savings,discount_percentage,url,model_sku,scraped_at
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",509.0,599.0,90.0,15.03,https://www.apple.com/uk/shop/product/FU9D3B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=b8e49612d5aee4d448cf7dc5cdfa1767aa952c438237ee25a57a4b5ce8f3c06c2d2104e92d3166ec9d815dde7a699b0aefb3cd93bfbc0d42edb7eb0c8a35964787063627d166c820d6aa18aa965b16f8,FU9D3B,2025-07-29 16:38:05
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",509.0,599.0,90.0,15.03,https://www.apple.com/uk/shop/product/FU9D3B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=b8e49612d5aee4d448cf7dc5cdfa1767aa952c438237ee25a57a4b5ce8f3c06c2d2104e92d3166ec9d815dde7a699b0aefb3cd93bfbc0d42edb7eb0c8a35964787063627d166c820d6aa18aa965b16f8,FU9D3B,2025-07-29 16:38:05
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, Gigabit Ethernet",509.0,599.0,90.0,15.03,https://www.apple.com/uk/shop/product/FU9D3B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-Gigabit-Ethernet-?fnode=b8e49612d5aee4d448cf7dc5cdfa1767aa952c438237ee25a57a4b5ce8f3c06c2d2104e92d3166ec9d815dde7a699b0aefb3cd93bfbc0d42edb7eb0c8a35964787063627d166c820d6aa18aa965b16f8,FU9D3B,2025-07-29 16:38:05
